@RELATION data

@ATTRIBUTE ponzi {ponzi, non_ponzi}
@ATTRIBUTE nbr_tx_in NUMERIC
@ATTRIBUTE nbr_tx_out NUMERIC
@ATTRIBUTE Tot_in NUMERIC
@ATTRIBUTE Tot_out NUMERIC
@ATTRIBUTE num_paid_in_addr NUMERIC
@ATTRIBUTE num_paid_out_addr NUMERIC
@ATTRIBUTE overlap_in_out_addr NUMERIC
@ATTRIBUTE mean_in NUMERIC
@ATTRIBUTE mean_out NUMERIC
@ATTRIBUTE sdev_in NUMERIC
@ATTRIBUTE sdev_out NUMERIC
@ATTRIBUTE gini_in NUMERIC
@ATTRIBUTE gini_out NUMERIC
@ATTRIBUTE avg_time_btw_tx NUMERIC
@ATTRIBUTE gini_time_out NUMERIC
@ATTRIBUTE lifetime NUMERIC
@ATTRIBUTE size_info NUMERIC

@DATA
ponzi,21,28,2e+19,1.58e+19,21,28,4,9.52380952381e+17,5.64285714286e+17,2.12958855e+17,5.93845991166e+17,0.047619047619,0.520795660036,94580.9795918,0.000533436309995,4634468.0,5360
ponzi,2,0,0.0,0.0,2,0,0,0.0,0,0.0,0,0.0,0,6550.5,0,13101.0,8966
ponzi,34,41,8.00555923722e+19,7.937e+19,34,41,7,2.35457624624e+18,1.93585365854e+18,2.83847853597e+18,3.34565114564e+18,0.602603812307,0.745867609867,3248.78666667,1.58527286117e-06,243659.0,2144
ponzi,252,0,0.0,0.0,252,0,0,0.0,0,0.0,0,-6.82918979898e-17,0,32241.1785714,0,8124777.0,3518
ponzi,1,0,0.0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2002
ponzi,474,166,5.54888359885e+21,4.8325765055e+21,474,166,73,1.17065054828e+19,2.91119066596e+19,2.90703006937e+19,6.81391458413e+19,0.786527549144,0.786082838876,130978.009375,0.00052457733121,83825926.0,2220
ponzi,13,12,1.108e+19,6.578e+18,13,12,3,8.52307692308e+17,5.48166666667e+17,1.37450496737e+18,1.2178339948e+18,0.706748125521,0.781873923178,3054794.28,5.29305289666e-05,76369857.0,2032
ponzi,116,66,8.17393033004e+19,7.90832002e+19,116,66,29,7.04649166383e+17,1.19823030606e+18,8.85278637996e+17,1.60323602688e+18,0.607677449767,0.555614537077,251571.774725,0.000637649829896,45786063.0,2302
ponzi,118,8,7e+18,3e+18,118,8,2,5.93220338983e+16,3.75e+17,2.36226438386e+17,3.8874547827e+17,0.940677966102,0.544270833333,240976.730159,0.00195802327388,30363068.0,2148
non_ponzi,20000,0,0.0,0.0,10001,0,0,0.0,0,0.0,0,4.4408920985e-17,0,424.5141,0,8490282.0,9402
non_ponzi,48,14,1.6e+16,0.0,62,14,0,3.33333333333e+14,0.0,4.71404520791e+14,0.0,0.666666666667,0.0,340656.967742,0.00128441726322,21120732.0,17612
non_ponzi,7376,0,5e+16,0.0,7376,0,0,6.77874186551e+12,0,5.82143575018e+14,0,0.999864425163,0,2939.82795553,0,21684171.0,14328
non_ponzi,32,1,9.535888e+15,1e+15,32,1,1,2.979965e+14,1e+15,8.01818892656e+14,0.0,0.885299840455,0.0,9055.60606061,0.0,298835.0,15494
non_ponzi,55,0,0.0,0.0,55,0,0,0.0,0,0.0,0,-2.80010891654e-18,0,107665.636364,0,5921610.0,4652
non_ponzi,3858,0,0.0,0.0,3858,0,0,0.0,0,0.0,0,0.0,0,4501.86417833,0,17368192.0,9990
non_ponzi,2328,0,0.0,0.0,2328,0,0,0.0,0,0.0,0,0.0,0,8.34149484536,0,19419.0,1736
non_ponzi,8330,0,2.00000009537e+14,0.0,8330,0,0,24009604986.4,0,2.19119700328e+12,0,0.999879951969,0,3674.81968788,0,30611248.0,7340
non_ponzi,63,0,3.61865249844e+20,0.0,1,0,0,5.74389285467e+18,0,1.60239030122e+19,0,0.816637970832,0,3065.74603175,0,193142.0,8522
non_ponzi,28,0,0.0,0.0,28,0,0,0.0,0,0.0,0,5.40199583708e-18,0,291628.642857,0,8165602.0,5898
non_ponzi,162,0,0.0,0.0,162,0,0,0.0,0,0.0,0,0.0,0,4992.89506173,0,808849.0,6446
non_ponzi,31,0,0.0,0.0,31,0,0,0.0,0,0.0,0,2.20351963386e-17,0,39412.8709677,0,1221799.0,8710
non_ponzi,4651,0,0.0,0.0,4651,0,0,0.0,0,0.0,0,0.0,0,4161.48742206,0,19355078.0,6208
non_ponzi,1311,0,0.0,0.0,1311,0,0,0.0,0,0.0,0,0.0,0,12279.0,0,16097769.0,4534
non_ponzi,33,6,3.6e+16,2.4e+16,33,6,1,1.09090909091e+15,4e+15,2.84299923111e+15,4.24264068712e+15,0.863636363636,0.5,387227.74359,2.55490425762e-05,15101882.0,9862
non_ponzi,25,16,8.60049562666e+16,5.87855651628e+16,25,16,4,3.44019825066e+15,3.67409782267e+15,5.03183056154e+15,4.9420649649e+15,0.69655185107,0.630981730628,12979.9512195,3.40697254789e-05,532178.0,11318
non_ponzi,99,9,9.267e+18,8.575e+18,99,9,1,9.36060606061e+16,9.52777777778e+17,5.30049527287e+17,1.49188276109e+18,0.963656201597,0.669335924846,15668.9537037,0.000238248169568,1692247.0,1784
non_ponzi,113,4,4.27447097e+18,2.193e+18,113,4,0,3.78271767257e+16,5.4825e+17,2.61836265716e+17,8.27383942012e+17,0.979085291312,0.672708618331,62564.9230769,0.00014920328455,7320096.0,6562
non_ponzi,4221,0,1.6230297e+16,0.0,4221,0,0,3.8451307747e+12,0,2.4978556693e+14,0,0.999763089315,0,5322.30063966,0,22465431.0,6350
non_ponzi,592,0,2e+13,0.0,592,0,0,33783783783.8,0,821300390618.0,0,0.998310810811,0,53295.2280405,0,31550775.0,8892
non_ponzi,42,0,2.2099e+16,0.0,42,0,0,5.26166666667e+14,0,2.35311366083e+15,0,0.952487615255,0,407987.833333,0,17135489.0,11826
non_ponzi,139,0,0.0,0.0,139,0,0,0.0,0,0.0,0,2.80576101777e-17,0,58814.4388489,0,8175207.0,4314
non_ponzi,32,0,4.74249e+15,0.0,32,0,0,1.482028125e+14,0,6.51396714166e+14,0,0.942568869412,0,131656.09375,0,4212995.0,1228
non_ponzi,7160,0,1.05e+16,0.0,1,0,0,1.46648044693e+12,0,1.18318409739e+14,0,0.999847033786,0,2377.69706704,0,17024311.0,8276
non_ponzi,31,0,0.0,0.0,31,0,0,0.0,0,0.0,0,2.20351963386e-17,0,123454.290323,0,3827083.0,5298
non_ponzi,83,15,1.3523700001e+20,1.91764359306e+20,83,15,0,1.6293614459e+18,1.27842906204e+19,8.13344313723e+18,1.60030179196e+19,0.958913985073,0.508013914662,165767.346939,0.000997876348113,16245200.0,18042
non_ponzi,118,5,4.837984e+20,3.831984e+20,118,5,4,4.09998644068e+18,7.663968e+19,1.0644126845e+19,1.01177368784e+20,0.810503447689,0.648541330026,92142.300813,1.19357826939e-05,11333503.0,28380
non_ponzi,200,0,0.0,0.0,200,0,0,0.0,0,0.0,0,0.0,0,107457.635,0,21491527.0,4302
non_ponzi,306,0,0.0,0.0,306,0,0,0.0,0,0.0,0,-4.63156124775e-17,0,3129.83006536,0,957728.0,12622
non_ponzi,905,0,0.0,0.0,1,0,0,0.0,0,0.0,0,4.23606965838e-17,0,27072.4475138,0,24500565.0,3084
non_ponzi,81,0,0.0,0.0,81,0,0,0.0,0,0.0,0,-2.58202392091e-18,0,252643.382716,0,20464114.0,8756
non_ponzi,189,63,6.18235e+19,5.84288251542e+19,189,63,44,3.27108465608e+17,9.27441669115e+17,1.02993096555e+18,2.38053315385e+18,0.891307020417,0.802015183008,9323.1984127,9.43790881378e-05,2349446.0,10862
non_ponzi,44,8,3.5270152849e+19,3.358099999e+19,44,8,2,8.01594382932e+17,4.19762499875e+18,4.90690704155e+18,9.26563566121e+18,0.969312931772,0.830347517965,88244.5384615,0.000544603312237,4588716.0,2326
non_ponzi,129,110,1.15e+19,9.65e+18,129,110,14,8.91472868217e+16,8.77272727273e+16,2.54872003163e+17,2.26458541624e+17,0.842669362993,0.727065473387,6622.54811715,2.63019817048e-05,1582789.0,21162
non_ponzi,61,0,0.0,0.0,61,0,0,0.0,0,0.0,0,2.27635836403e-18,0,82383.4918033,0,5025393.0,1736
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,51.8869,0,518869.0,17058
non_ponzi,2605,0,0.0,0.0,2605,0,0,0.0,0,0.0,0,0.0,0,3409.3915547,0,8881465.0,32234
non_ponzi,9427,0,3.13e+17,0.0,9427,0,0,3.32025034475e+13,0,1.80438887214e+15,0,0.999668208812,0,3341.77055267,0,31502871.0,12674
non_ponzi,54,0,0.0,0.0,54,0,0,0.0,0,0.0,0,2.90477691102e-18,0,5063.83333333,0,273447.0,17862
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,2227.9,0,22279000.0,4850
non_ponzi,68,0,0.0,0.0,68,0,0,0.0,0,0.0,0,7.32727463023e-18,0,205244.808824,0,13956647.0,3826
non_ponzi,778,0,6.28e+14,0.0,778,0,0,807197943445.0,0,2.25004164398e+13,0,0.998714652956,0,38916.4884319,0,30277028.0,12656
non_ponzi,1512,2758,5.061e+18,4.611e+18,1512,2758,0,3.34722222222e+15,1.67186366933e+15,8.14350592267e+14,3.77261909675e+14,0.0944630272579,0.0851304751116,595.518501171,9.88337406307e-05,2542864.0,14006
non_ponzi,36,0,0.0,0.0,36,0,0,0.0,0,0.0,0,-3.2678740249e-18,0,432877.805556,0,15583601.0,9300
non_ponzi,123,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-5.59873717532e-18,0,84268.1463415,0,10364982.0,7936
non_ponzi,1436,0,1e+16,0.0,1436,0,0,6.96378830084e+12,0,2.6379800731e+14,0,0.99930362117,0,11188.6720056,0,16066933.0,6070
non_ponzi,8356,4631,7.08594449324e+21,4.13213121595e+21,8357,4631,1,8.480067608e+17,8.92276228882e+17,3.08648179159e+17,2.37794595765e+17,0.151685585377,0.102360719713,637.808654809,1.04454897842e-07,8283221.0,11082
non_ponzi,26,1,98653375000.0,98653375000.0,26,1,1,3794360576.92,98653375000.0,18971802884.6,0.0,0.961538461538,0.0,403101.62963,0.0,10883744.0,9868
non_ponzi,3750,0,0.0,0.0,1,0,0,0.0,0,0.0,0,3.94745964311e-17,0,8597.46533333,0,32240495.0,6062
non_ponzi,35,21,1.8187133101e+17,1.04604001e+17,35,21,1,5.19632374314e+15,4.98114290476e+15,5.28926056616e+15,4.53394938011e+15,0.53803833995,0.467174145298,57016.4107143,0.000151946516792,3192919.0,9870
non_ponzi,2994,0,0.0,0.0,2994,0,0,0.0,0,0.0,0,0.0,0,5774.65731463,0,17289324.0,14410
non_ponzi,276,0,0.0,0.0,276,0,0,0.0,0,0.0,0,0.0,0,75387.3333333,0,20806904.0,4302
non_ponzi,662,9,1.06493959e+18,1.06492959e+18,662,9,1,1.60867007553e+15,1.1832551e+17,1.88369312542e+16,1.10856386398e+17,0.993261926251,0.504392411938,29258.219076,0.000664716393323,19632265.0,9860
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,2160.9713,0,21609713.0,23620
non_ponzi,39,21,2.7651467163e+19,2.7451467163e+19,39,21,1,7.09011978538e+17,1.30721272205e+18,1.49514056884e+18,1.83695765345e+18,0.802092421039,0.642905622121,48629.9,0.000330334590516,2917794.0,42080
non_ponzi,10001,0,5.58659510195e+19,0.0,10001,0,0,5.5860364983e+15,0,2.08465680937e+17,0,0.99932416778,0,1703.71312869,0,17038835.0,10148
non_ponzi,797,0,0.0,0.0,797,0,0,0.0,0,0.0,0,-5.46189829167e-17,0,27388.7214555,0,21828811.0,27758
non_ponzi,193,154,6.91143439164e+19,6.6288325606e+19,193,154,1,3.58105408893e+17,4.30443672766e+17,1.22300822496e+18,1.35834215244e+18,0.829152644602,0.82209993581,25737.1757925,0.000339585534497,8930800.0,1952
non_ponzi,752,476,3.30157617886e+19,2.17696498751e+19,752,476,47,4.39039385487e+16,4.57345585612e+16,7.38068712008e+16,9.7882189078e+16,0.642723920258,0.675807263945,2658.42915309,2.76206020802e-05,3264551.0,8284
non_ponzi,315,107,1.06431748321e+19,6.12801248126e+18,315,107,0,3.37878566097e+16,5.72711446846e+16,1.44687651042e+17,1.77670490953e+17,0.939226400964,0.877695011077,33874.2654028,0.00180256163349,14294940.0,24388
non_ponzi,3093,0,5e+14,0.0,3093,0,0,161655350792.0,0,8.9889678464e+12,0,0.999676689298,0,9306.10733915,0,28783790.0,2784
non_ponzi,10000,0,3.80919521211e+16,0.0,10000,0,0,3.80919521211e+12,0,2.77303139738e+14,0,0.999574937618,0,1016.1036,0,10161036.0,10928
non_ponzi,1205,620,2.8919e+22,2.90293448991e+22,1205,620,2,2.39991701245e+19,4.68215240309e+19,4.01687481905e+20,1.67435263146e+20,0.996782168552,0.823784846992,8290.07452055,0.00024716827448,15129386.0,9952
non_ponzi,42,0,4.1e+16,0.0,42,0,0,9.7619047619e+14,0,1.52455338986e+14,0,0.0238095238095,0,405210.404762,0,17018837.0,12404
non_ponzi,7446,0,1e+15,0.0,7446,0,0,134300295461.0,0,1.15880222166e+13,0,0.999865699705,0,4178.67217298,0,31114393.0,12642
non_ponzi,104,0,0.0,0.0,104,0,0,0.0,0,0.0,0,-9.39755488818e-18,0,177827.355769,0,18494045.0,6260
non_ponzi,449,433,5.41725e+17,3.01609101051e+17,449,433,25,1.20651447661e+15,6.96556815361e+14,2.70543133915e+15,3.52590846763e+15,0.414176030315,0.841450271938,4016.62244898,3.38397167225e-05,3542661.0,10330
non_ponzi,490,0,1e+17,0.0,490,0,0,2.04081632653e+14,0,4.51292742602e+15,0,0.997959183673,0,51156.3020408,0,25066588.0,11900
non_ponzi,57,0,0.0,0.0,57,0,0,0.0,0,0.0,0,7.82117218148e-18,0,389070.54386,0,22177021.0,9130
non_ponzi,36,0,0.0,0.0,36,0,0,0.0,0,0.0,0,-3.2678740249e-18,0,142086.194444,0,5115103.0,1660
non_ponzi,319,299,3.55275341733e+21,3.51800710455e+21,320,299,0,1.11371580481e+19,1.17659100486e+19,2.49200462438e+19,2.55915634887e+19,0.803760926719,0.795856440946,8104.56957929,0.000453297568186,5008624.0,13872
non_ponzi,2300,0,1.25e+17,0.0,2300,0,0,5.4347826087e+13,0,2.60586349886e+15,0,0.999565217391,0,12739.4782609,0,29300800.0,5108
non_ponzi,74,0,0.0,0.0,74,0,0,0.0,0,0.0,0,6.1872384752e-18,0,461097.5,0,34121215.0,6208
non_ponzi,102,0,0.0,0.0,102,0,0,0.0,0,0.0,0,-4.88484975349e-18,0,48682.2156863,0,4965586.0,10608
non_ponzi,29,0,0.0,0.0,29,0,0,0.0,0,0.0,0,-5.03586770068e-18,0,872285.206897,0,25296271.0,6522
non_ponzi,657,0,0.0,0.0,657,0,0,0.0,0,0.0,0,4.01882890028e-17,0,23531.1019787,0,15459934.0,3354
non_ponzi,26,19,7.5138e+17,4.30859912068e+17,26,19,4,2.88992307692e+16,2.26768374773e+16,4.6157687744e+16,4.13952283628e+16,0.743637860183,0.763446691182,2819.06666667,1.90396421816e-05,126858.0,7060
non_ponzi,8050,3,2.80541553e+19,2.6291107228e+19,8050,3,1,3.48498823602e+15,8.76370240933e+18,2.26301514603e+17,1.15999649353e+19,0.9995422205,0.637627251525,2074.70967341,0.00172295192469,16707637.0,9690
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,746.9893,0,7469893.0,17974
non_ponzi,55,0,0.0,0.0,55,0,0,0.0,0,0.0,0,-2.80010891654e-18,0,531560.036364,0,29235802.0,3964
non_ponzi,36,1,7.4399989474e+19,6.6079989474e+19,36,1,1,2.06666637428e+18,6.6079989474e+19,4.54877020662e+18,0.0,0.643950411016,0.0,4822.35135135,0.0,178427.0,3200
non_ponzi,29,23,4.15685071335e+16,4.58112620772e+16,29,23,5,1.43339679771e+15,1.99179400336e+15,2.9664159586e+15,2.52402830429e+15,0.780571317438,0.564286450798,1014.73076923,6.44715648958e-06,52766.0,3738
non_ponzi,58,2,2.54071783539e+18,2e+18,58,2,1,4.38054799206e+16,1e+18,1.82313809938e+17,0.0,0.932469045304,0.0,182963.7,0.00149350418883,10977822.0,10384
non_ponzi,2200,0,2.00001e+15,0.0,2200,0,0,909095454545.0,0,4.26304511316e+13,0,0.99954545,0,8978.19772727,0,19752035.0,9708
non_ponzi,1166,903,2.27729766791e+21,2.22776902555e+21,1166,903,2,1.95308547848e+18,2.46707533284e+18,1.18031623935e+19,2.50892827587e+19,0.799469153667,0.779395785841,1228.35476075,0.000335800866311,2541466.0,4560
non_ponzi,716,387,6.1698e+19,4.81575e+19,716,387,0,8.61703910615e+16,1.24437984496e+17,1.18905684259e+17,1.40958279161e+17,0.567264206929,0.507454692499,11282.6618314,0.000332552992442,12444776.0,13032
non_ponzi,330,6,5.94699562602e+21,5.74573836814e+21,332,6,0,1.80211988667e+19,9.57623061356e+20,6.73331815881e+19,1.28307824039e+21,0.852312157623,0.669159397063,33316.6517857,0.00036035285068,11194395.0,11246
non_ponzi,210,0,0.0,0.0,210,0,0,0.0,0,0.0,0,0.0,0,111484.057143,0,23411652.0,8508
non_ponzi,1510,0,3.02e+17,0.0,1,0,0,2e+14,0,4.45296240408e+15,0,0.99799131617,0,19868.6675497,0,30001688.0,4758
non_ponzi,5396,0,0.0,0.0,5396,0,0,0.0,0,0.0,0,-3.81299598358e-17,0,4914.21793921,0,26517120.0,3110
non_ponzi,385,0,1.56281123535e+20,0.0,2,0,0,4.05924996195e+17,0,1.33561102165e+18,0,0.836244141638,0,35102.2883117,0,13514381.0,6332
non_ponzi,10001,736,6.37839253556e+19,7.40152913921e+19,10001,736,1,6.37775476008e+15,1.00564254609e+17,1.55951426278e+17,5.61663248731e+17,0.994790170636,0.828764802696,1412.0656608,0.000623295849977,15161349.0,7358
non_ponzi,66,0,0.0,0.0,66,0,0,0.0,0,0.0,0,0.0,0,6590.81818182,0,434994.0,8962
non_ponzi,1413,0,0.0,0.0,1413,0,0,0.0,0,0.0,0,3.47540901612e-17,0,19766.8598726,0,27930573.0,10564
non_ponzi,453,275,1.16725574773e+21,7.09133470667e+20,455,275,0,2.57672350492e+18,2.57866716606e+18,1.43261528851e+19,1.44182207296e+19,0.897617671405,0.843964450113,5357.82005495,0.000315069141636,3900493.0,15960
non_ponzi,132,4,2.097e+19,7.51e+18,132,4,2,1.58863636364e+17,1.8775e+18,1.31647868685e+18,1.88082927189e+18,0.980090605627,0.514980026631,95523.5367647,0.00209654786303,12991201.0,31508
non_ponzi,929,6,9.9e+16,9.9e+16,929,6,1,1.06566200215e+14,1.65e+16,1.58520132347e+15,1.08895974826e+16,0.995444216112,0.294612794613,24383.5721925,0.000177467399355,22798640.0,7912
non_ponzi,26,0,2.858e+15,0.0,26,0,0,1.09923076923e+14,0,5.49615384615e+14,0,0.961538461538,0,15472.3461538,0,402281.0,42346
non_ponzi,6338,0,0.0,0.0,6338,0,0,0.0,0,0.0,0,5.52758915094e-17,0,4982.85863048,0,31581358.0,6240
non_ponzi,10000,0,4.08283116e+18,0.0,10000,0,0,4.08283116e+14,0,2.82832036185e+16,0,0.999780608009,0,17.9836,0,179836.0,8424
non_ponzi,275,0,0.0,0.0,275,0,0,0.0,0,0.0,0,0.0,0,29006.6872727,0,7976839.0,18140
non_ponzi,35,0,2.064e+16,0.0,35,0,0,5.89714285714e+14,0,3.4385956317e+15,0,0.971428571429,0,724871.971429,0,25370519.0,5248
non_ponzi,29,0,8e+15,0.0,29,0,0,2.75862068966e+14,0,1.45972486128e+15,0,0.965517241379,0,28774.6206897,0,834464.0,2802
non_ponzi,163,0,0.0,0.0,163,0,0,0.0,0,0.0,0,-8.16140744842e-17,0,14261.190184,0,2324574.0,9128
non_ponzi,25,6,4.65749e+17,4.62169215044e+17,25,6,5,1.862996e+16,7.70282025073e+16,5.3708470857e+16,1.31448610345e+17,0.880677961735,0.735349505192,287442.354839,0.000712095606215,8910713.0,6456
non_ponzi,23,0,0.0,0.0,23,0,0,0.0,0,0.0,0,-8.00598248823e-18,0,12689.4347826,0,291857.0,7826
non_ponzi,76,0,0.0,0.0,76,0,0,0.0,0,0.0,0,2.93293956806e-18,0,391815.263158,0,29777960.0,15316
non_ponzi,10003,0,1.11296417304e+19,0.0,1,0,0,1.11263038392e+15,0,9.69721410779e+16,0,0.999859749334,0,805.306707988,0,8055483.0,9848
non_ponzi,930,0,0.0,0.0,930,0,0,0.0,0,0.0,0,0.0,0,14353.0451613,0,13348332.0,3806
non_ponzi,48,25,2.21364073996e+19,1.3929704073e+19,48,25,1,4.61175154158e+17,5.57188162922e+17,5.7650844574e+17,5.53127848897e+17,0.631960237157,0.521449427798,113690.945205,0.00126747502067,8299439.0,5056
non_ponzi,40,0,0.0,0.0,40,0,0,0.0,0,0.0,0,0.0,0,22817.1,0,912684.0,10214
non_ponzi,2579,0,0.0,0.0,2579,0,0,0.0,0,0.0,0,0.0,0,12027.4614192,0,31018823.0,5108
non_ponzi,138,0,0.0,0.0,138,0,0,0.0,0,0.0,0,0.0,0,193052.253623,0,26641211.0,11230
non_ponzi,35,0,0.0,0.0,1,0,0,0.0,0,0.0,0,0.0,0,743347.685714,0,26017169.0,2802
non_ponzi,86,186,1.24e+18,1.02e+18,86,186,14,1.44186046512e+16,5.48387096774e+15,1.68167034324e+16,9.59220999262e+15,0.537321830458,0.704780729496,3321.79779412,3.97016951697e-06,903529.0,19314
non_ponzi,74,0,0.0,0.0,1,0,0,0.0,0,0.0,0,6.1872384752e-18,0,176518.986486,0,13062405.0,8008
non_ponzi,8993,3838,1.671245e+20,1.61078574642e+20,8995,3838,58,1.8583842989e+16,4.19694045445e+16,7.45118688626e+16,3.75570679319e+16,0.394924528288,0.3836420229,1172.32320162,0.00126862323613,15042079.0,17822
non_ponzi,352,0,0.0,0.0,352,0,0,0.0,0,0.0,0,0.0,0,79115.9346591,0,27848809.0,5934
non_ponzi,10002,9998,1.03626859424e+22,1.08749263239e+22,10002,9998,96,1.03606138197e+18,1.08771017443e+18,4.17541113508e+19,4.74575359741e+18,0.917224331086,0.920811572597,42.08845,9.40683662446e-05,841769.0,22902
non_ponzi,894,0,0.0,0.0,894,0,0,0.0,0,0.0,0,0.0,0,5791.48993289,0,5177592.0,1222
non_ponzi,10000,0,2.11510607503e+17,0.0,10000,0,0,2.11510607503e+13,0,2.0014155549e+15,0,0.999883541162,0,1659.3039,0,16593039.0,6386
non_ponzi,84,0,0.0,0.0,84,0,0,0.0,0,0.0,0,-2.4008870387e-18,0,233255.488095,0,19593461.0,4306
non_ponzi,723,0,6.36955e+16,0.0,723,0,0,8.80988934993e+13,0,2.36722235032e+15,0,0.998616874136,0,32485.7952974,0,23487230.0,4094
non_ponzi,1194,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-4.86722691059e-17,0,13997.1549414,0,16712603.0,8008
non_ponzi,167,15,4.117601e+22,2.1030007e+22,167,15,1,2.46562934132e+20,1.40200046667e+21,5.61548380906e+20,1.25360031834e+21,0.697405839419,0.494486834931,160685.791209,0.00411952241795,29244814.0,10552
non_ponzi,536,0,0.0,0.0,536,0,0,0.0,0,0.0,0,-3.01905260772e-17,0,27689.4682836,0,14841555.0,10834
non_ponzi,10000,2319,4.63992228995e+21,5.73690611281e+21,10000,2319,327,4.63992228995e+17,2.47387068254e+18,4.57636384958e+18,7.96659323064e+18,0.982457589855,0.739630052426,1297.80258138,0.00135164223068,15987630.0,26402
non_ponzi,10001,0,1.706615195e+19,0.0,10001,0,0,1.70644455054e+15,0,5.16003256832e+16,0,0.998951249352,0,308.345065493,0,3083759.0,7202
non_ponzi,260,0,0.0,0.0,260,0,0,0.0,0,0.0,0,0.0,0,55684.8346154,0,14478057.0,11158
non_ponzi,125,0,0.0,0.0,125,0,0,0.0,0,0.0,0,-5.42101086243e-18,0,132224.176,0,16528022.0,7624
non_ponzi,14074,5691,8.20698058719e+20,3.20495658612e+20,14074,5691,401,5.83130637146e+16,5.63162288899e+16,2.03342484862e+17,5.15743670301e+17,0.888986120597,0.959488234319,735.022059196,6.88512608147e-05,14527711.0,18298
non_ponzi,563,375,4.08254615982e+20,3.02859712091e+20,563,375,0,7.25141413823e+17,8.07625898909e+17,4.53952584775e+18,4.08870656335e+18,0.850820266707,0.787041767189,6803.14392324,0.00036178432021,6381349.0,5208
non_ponzi,203,150,5.83355460918e+18,3.78077126134e+18,203,150,25,2.87367222127e+16,2.52051417423e+16,3.42344653776e+16,3.16208224558e+16,0.613984890287,0.609628436065,48359.8611898,2.2179042233e-06,17071031.0,6764
non_ponzi,105,15,1.81061850228e+21,1.31044950228e+21,105,15,3,1.7243985736e+19,8.73633001522e+19,4.39104534621e+19,1.17479496979e+20,0.872823794769,0.587746499134,65488.5416667,0.00062233881126,7858625.0,16792
non_ponzi,129,0,0.0,0.0,129,0,0,0.0,0,0.0,0,-3.25762325727e-17,0,158958.031008,0,20505586.0,11828
non_ponzi,1388,65,6.059744885e+19,5.655244885e+19,1388,65,65,4.36581043588e+16,8.70037674615e+17,4.87634245138e+16,2.51945819427e+18,0.587363230008,0.730762307692,5455.6166552,0.000110995712748,7927011.0,35890
non_ponzi,9831,0,2.61826342e+17,0.0,9831,0,0,2.66327272912e+13,0,9.66413316629e+14,0,0.999315211176,0,982.912521615,0,9663013.0,10564
non_ponzi,1818,0,0.0,0.0,1818,0,0,0.0,0,0.0,0,0.0,0,6286.07590759,0,11428086.0,6090
non_ponzi,2633,0,1e+14,0.0,2633,0,0,37979491074.8,0,1.94846264161e+12,0,0.999620205089,0,8518.68287125,0,22429692.0,11396
non_ponzi,172,0,0.0,0.0,1,0,0,0.0,0,0.0,0,3.66482616443e-17,0,100375.005814,0,17264501.0,13638
non_ponzi,90,76,8.65349394001e+19,6.39983905801e+19,90,76,1,9.61499326668e+17,8.4208408658e+17,2.0724445215e+18,1.79095841556e+18,0.709540882181,0.646467592697,24855.7590361,7.43637646066e-05,4126056.0,3712
non_ponzi,2952,0,9.86355100062e+17,0.0,1,0,0,3.34131131457e+14,0,4.80065975146e+15,0,0.764404040027,0,8015.32215447,0,23661231.0,36712
non_ponzi,92,0,1.2e+16,0.0,92,0,0,1.30434782609e+14,0,1.0448360731e+15,0,0.983695652174,0,139325.0,0,12817900.0,7910
non_ponzi,8014,0,6.44e+18,0.0,8014,0,0,8.03593711006e+14,0,5.08618323164e+16,0,0.999750436736,0,2924.12690292,0,23433953.0,6930
non_ponzi,42,16,2.66220001e+18,2.65037577459e+18,42,16,7,6.33857145238e+16,1.65648485912e+17,1.82935650289e+17,1.73951357844e+17,0.896052672455,0.549849889726,11020.5517241,5.61713351578e-05,639192.0,8522
non_ponzi,10000,0,4.04296364221e+19,0.0,10000,0,0,4.04296364221e+15,0,8.34373945206e+16,0,0.997420261924,0,456.6586,0,4566586.0,8714
non_ponzi,12182,473,1.27855681838e+23,1.27515681838e+23,12182,473,0,1.04954590246e+19,2.69589179362e+20,1.54985018983e+20,5.47222536717e+21,0.984594989359,0.992960123509,86.1295140261,0.000121480857314,1089969.0,11410
non_ponzi,2807,0,3.437241e+16,0.0,1,0,0,1.22452475953e+13,0,6.12060252132e+14,0,0.999602289845,0,11089.6711792,0,31128707.0,4536
non_ponzi,68,54,2.272e+17,2.262e+17,68,54,1,3.34117647059e+15,4.18888888889e+15,2.52605454357e+15,2.12782854596e+15,0.389977734051,0.237056685333,133114.672131,0.000339556776704,16239990.0,5118
non_ponzi,422,0,0.0,0.0,422,0,0,0.0,0,0.0,0,4.87052030496e-17,0,425.28436019,0,179470.0,2142
non_ponzi,197,0,0.0,0.0,197,0,0,0.0,0,0.0,0,5.58737495161e-17,0,38488.7817259,0,7582290.0,8086
